date,song,singer,streams,url_list,Company,Duration,Gender,Lang
2020-01-10--2020-01-17,If the World Was Ending (feat. Julia Michaels),JP Saxe,29823.0,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,"Arista Records, a division of Sony Music Entertainment",208,M,Eng
2020-01-10--2020-01-17,Sweet but Psycho,Ava Max,29529.0,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,,187,F,Eng
2020-01-10--2020-01-17,在月台上等你,Janice Vidal,29497.0,https://open.spotify.com/track/4apKcYGPasaBCwmEVvGB0k,Warner Music Hong Kong Ltd.,248,F,Can
2020-01-10--2020-01-17,只是太愛你,Hins Cheung,29301.0,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0,Universal Music Ltd.,248,M,Can
2020-01-10--2020-01-17,Without You,高爾宣 OSN,29028.0,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2,SKR Co. Ltd.,175,M,Man
2020-01-10--2020-01-17,Speechless (Full),Naomi Scott,28946.0,https://open.spotify.com/track/3BBahK6YhmPosOymF45cMu,"Disney Enterprises, Inc.",208,M,Eng
2020-01-10--2020-01-17,Up All Night,Khalid,28921.0,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,"RCA Records, a division of Sony Music Entertainment",157,M,Eng
2020-01-10--2020-01-17,必殺技 - Live,Leo Ku,28842.0,https://open.spotify.com/track/7oPrKydZ1xLIFXzjHLUGE5,"Gold Typhoon Hong Kong, a Warner Music Group company. Except track 10 (2003 Joy Music International Ltd)",232,M,Can
2020-01-10--2020-01-17,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,28480.0,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,Taylor Swift,193,F,Eng
2020-01-10--2020-01-17,我們與愛的距離,Alfred Hui,28466.0,https://open.spotify.com/track/6xiMRV0OqmL9M4s37QD2i2,Warner Music Hong Kong Ltd.,231,M,Can
2020-01-10--2020-01-17,SUGAR,BROCKHAMPTON,28441.0,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,"Question Everything, Inc. under exclusive license to RCA Records, a division of Sony Music Entertainment.",204,G,Eng
2020-01-10--2020-01-17,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,28386.0,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,Interscope Records,235,G,Eng
2020-01-10--2020-01-17,On My Way,"Alan Walker, Sabrina Carpenter, Farruko",27790.0,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI,MER under exclusive license to Sony Music Entertainment Sweden AB,193,G,Eng
2020-01-10--2020-01-17,Lucid Dreams,Juice WRLD,27654.0,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,"Grade A Productions, LLC, distributed by Interscope Records",239,M,Eng
2020-01-10--2020-01-17,富士山下,Eason Chan,27562.0,https://open.spotify.com/track/3cthRwQ2X0SNTaauD7tjn5,Cinepoly Records Co. Ltd.,259,M,Can
2020-01-10--2020-01-17,一語道破,JC 陳詠桐,27536.0,https://open.spotify.com/track/788T6f1pa0FYTqlYB327OE,Amusic,312,F,Can
2020-01-10--2020-01-17,不該,"Jay Chou, A-Mei Chang",27489.0,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l,JVR Music International Ltd.,290,G,Man
2020-01-10--2020-01-17,其實寂寞,Kay Tse,27474.0,https://open.spotify.com/track/4qOQcgfSAV2XuoJ55TYSaS,幻國文化娛樂有限公司 imagine.nation entertainment limited,261,F,Can
2020-01-10--2020-01-17,"thank u, next",Ariana Grande,27426.0,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,"Republic Records, a division of UMG Recordings, Inc.",207,F,Eng
2020-01-10--2020-01-17,Changes,Lauv,27353.0,https://open.spotify.com/track/3vUc9WQpoca15404jNdzf9,"Lauv under exclusive license to AWAL Recordings America, Inc.",160,M,Eng
2020-01-10--2020-01-17,如果雨之後,Eric Chou,27305.0,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL,Sony Music Entertainment Taiwan Ltd.,281,M,Can
2020-01-10--2020-01-17,那些你很冒險的夢,JJ Lin,27213.0,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc,WARNER MUSIC TAIWAN LIMITED,244,M,Man
2020-01-10--2020-01-17,Yellow Hearts,Ant Saunders,27178.0,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,"Trash Bin LLC, under exclusive license to Arista Records, a division of Sony Music Entertainment",223,M,Eng
2020-01-10--2020-01-17,Kill This Love,BLACKPINK,27154.0,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,"YG Entertainment, distributed through Interscope Records",189,G,Other
2020-01-10--2020-01-17,不許你注定一人,Dear Jane,27017.0,https://open.spotify.com/track/0zaJVOyKHcBVtf0itXajME,Warner Music Hong Kong Ltd,303,G,Can
2020-01-10--2020-01-17,慢慢喜歡你,Karen Mok,27013.0,https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US,Mok-A-Bye Baby Music Limited,221,F,Can
2020-01-10--2020-01-17,無賴,Ronald Cheng,26931.0,https://open.spotify.com/track/1zAFaIAd1kek5IEi5AwPvL,"Gold Typhoon Hong Kong, a Warner Music Group company",243,M,Can
2020-01-10--2020-01-17,哪裡只得我共你,Dear Jane,26915.0,https://open.spotify.com/track/6oHNXUrt4s5JJIM1WoOwsZ,Warner Music Hong Kong Ltd.,270,G,Can
2020-01-10--2020-01-17,No Idea,Don Toliver,26785.0,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,Cactus Jack / Atlantic,154,M,Eng
2020-01-10--2020-01-17,Without Me,Halsey,26736.0,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,"Capitol Records, LLC",201,F,Eng
2020-01-10--2020-01-17,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,26723.0,https://open.spotify.com/track/1DEkGXICCGLjDF7C65KBFw,"Lauv under exclusive license to AWAL Recordings America, Inc.",198,M,Eng
2020-01-10--2020-01-17,Call You Mine,"The Chainsmokers, Bebe Rexha",26719.0,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,Disruptor Records/Columbia Records,217,G,Eng
2020-01-10--2020-01-17,我的宣言,Pakho Chau,26672.0,https://open.spotify.com/track/2NGGtgT8EzAMbS4zXgLnYJ,Warner Music Hong Kong Ltd,277,M,Can
2020-01-10--2020-01-17,野孩子,Miriam Yeung,26672.0,https://open.spotify.com/track/66YUHByAhvckqMtO9EkJ1J,Cinepoly Records Co. Ltd.,221,F,Can
2020-01-10--2020-01-17,Lemon,Kenshi Yonezu,26662.0,https://open.spotify.com/track/35KlorpQ6LQVVslvlcu1gN,"2,8,13), 2019(6,14), 2020(1,3-5,7,9-12,15) Sony Music Labels Inc.",255,M,Other
2020-01-10--2020-01-17,以後別做朋友,Eric Chou,26640.0,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx,Sony Music Entertainment Taiwan Ltd,260,M,Can
2020-01-10--2020-01-17,不為誰而作的歌,JJ Lin,26433.0,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1,Warner Music Taiwan Limited,265,M,Man
2020-01-10--2020-01-17,Havana (feat. Young Thug),Camila Cabello,26419.0,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,"Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",217,F,Eng
2020-01-10--2020-01-17,Tonight,AGA,26405.0,https://open.spotify.com/track/4UOaRXM0YgOpWsE1fsWb9u,Universal Music Ltd.,278,F,Can
2020-01-10--2020-01-17,i'm so tired...,"Lauv, Troye Sivan",26191.0,https://open.spotify.com/track/6H568VnZWTitazwFTwVSd8,"Lauv under exclusive license to AWAL Recordings America, Inc.",162,G,Eng
2020-01-10--2020-01-17,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,26169.0,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,Taylor Swift,221,F,Eng
2020-01-10--2020-01-17,Show Yourself,"Idina Menzel, Evan Rachel Wood",26155.0,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ,"Disney Enterprises, Inc.",260,G,Eng
2020-01-10--2020-01-17,紅綠燈,Stephanie Cheng,25952.0,https://open.spotify.com/track/4gC2tQiPM301RiugLqvLBv,Neway Star Limited,237,F,Can
2020-01-10--2020-01-17,BOP,DaBaby,25902.0,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,Interscope Records,159,M,Eng
2020-01-10--2020-01-17,Tusa,"KAROL G, Nicki Minaj",25893.0,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,"UMG Recordings, Inc.",200,G,Eng
2020-01-10--2020-01-17,Feelings,Lauv,25857.0,https://open.spotify.com/track/6fKt3psOTjPWb92GfS9jX1,"Lauv under exclusive license to AWAL Recordings America, Inc.",189,M,Eng
2020-01-10--2020-01-17,別𠱁我,JC 陳詠桐,25675.0,https://open.spotify.com/track/4CDk3NMFnmLsvLuAnWKaGf,Amusic,265,F,Can
2020-01-10--2020-01-17,Futsal Shuffle 2020,Lil Uzi Vert,25499.0,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,198,M,Eng
2020-01-10--2020-01-17,Lover,Taylor Swift,25495.0,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,221,F,Eng
2020-01-10--2020-01-17,忘記和記 featuring 黎明,"Juno Mak, Leon Lai",25352.0,https://open.spotify.com/track/6gSwHmzaUi46I6Ab6wJpK9,Chapel of Dawn Company Ltd. & imagine.nation Music Group Ltd.,361,G,Can
2020-01-10--2020-01-17,Feel Special,TWICE,25327.0,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,JYP Entertainment,206,G,Other
2020-01-10--2020-01-17,再不再見,C AllStar,25310.0,https://open.spotify.com/track/1kcNUj4udKEFesxdclbh8n,Media Asia Music Ltd.,255,G,Can
2020-01-10--2020-01-17,天梯,C AllStar,25294.0,https://open.spotify.com/track/18zIfBQi4akd3aiTMlvYEY,Media Asia Music Limited,271,G,Can
2020-01-10--2020-01-17,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,25258.0,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Artist Partners for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company.,217,M,Eng
2020-01-10--2020-01-17,Happier,"Marshmello, Bastille",25247.0,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,"Joytime Collective, under exclusive license to UMG Recordings, Inc.",214,G,Eng
2020-01-10--2020-01-17,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",25161.0,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,"BEP Music, LLC, under exclusive license to Epic Records, a division of Sony Music Entertainment",221,G,Eng
2020-01-10--2020-01-17,溫柔 #MaydayBlue20th - feat.孫燕姿,"Mayday, Stefanie Sun",25131.0,https://open.spotify.com/track/40fcXSuSb80MekMZM1ei2J,Bin Music International Limited,271,G,Man
2020-01-10--2020-01-17,忘記和記,Juno Mak,25007.0,https://open.spotify.com/track/22fLph6fSVmvsuHFSkJDe4,Chapel of Dawn Company Ltd. & imagine.nation Music Group Ltd.,156,M,Can
2020-01-10--2020-01-17,Eleven,Khalid,24909.0,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74,"RCA Records, a division of Sony Music Entertainment",206,M,Eng
2020-01-10--2020-01-17,Graveyard,Halsey,24883.0,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,"Capitol Records, LLC",181,F,Eng
2020-01-10--2020-01-17,單車,Eason Chan,24729.0,https://open.spotify.com/track/2AllsVsmrJkEwXPXwDBCQu,英皇娛樂 (Emperor Entertainment Group),211,M,Can
2020-01-10--2020-01-17,Dancing With A Stranger (with Normani),Sam Smith,24712.0,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,Universal Music Operations Limited,171,M,Eng
2020-01-10--2020-01-17,造就更好,Joey Yung,24642.0,https://open.spotify.com/track/5Ai5UBFcf8SSigWRiIScvh,EEG Music,181,F,Can
2020-01-10--2020-01-17,Goodbyes (Feat. Young Thug),Post Malone,24551.0,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,"Republic Records, a division of UMG Recordings, Inc.",174,M,Eng
2020-01-10--2020-01-17,Photograph,Ed Sheeran,24450.0,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,"Asylum Records UK, a Warner Music UK Company",258,M,Eng
2020-01-10--2020-01-17,晴天,Jay Chou,24437.0,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH,JVR Music International Ltd.,269,M,Man
2020-01-10--2020-01-17,漸漸,"Eason Chan, eason and the duo band",24432.0,https://open.spotify.com/track/1o5PE9VNUd8EJtcYLA3QxP,Eas Music Ltd,278,G,Can
2020-01-10--2020-01-17,Say You Won't Let Go,James Arthur,24393.0,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Sony Music Entertainment Germany GmbH,211,M,Eng
2020-01-10--2020-01-17,她說,JJ Lin,24054.0,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts,Ocean Butterflies,318,M,Man
2020-01-10--2020-01-17,小幸運,Hebe Tien,24033.0,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv,HIM International Music,265,F,Man
2020-01-10--2020-01-17,永遠飛行模式,Dear Jane,23965.0,https://open.spotify.com/track/62Fq89muy8ASOH0IQJvb3T,Warner Music Hong Kong Ltd.,240,G,Can
2020-01-10--2020-01-17,绿色,Shirley Chen,23955.0,https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5,NetEase Cloud Music,269,F,Man
2020-01-10--2020-01-17,可惜沒如果,JJ Lin,23930.0,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl,Warner Music Taiwan Ltd.,298,M,Man
2020-01-10--2020-01-17,wish you were gay,Billie Eilish,23895.0,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,Darkroom/Interscope Records,221,F,Eng
2020-01-10--2020-01-17,Lose Control,"MEDUZA, Becky Hill, Goodboys",23834.0,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,"Meduza, under exclusive license to Universal Music GmbH",168,G,Eng
2020-01-10--2020-01-17,長相廝守,ToNick,23791.0,https://open.spotify.com/track/44TjgDPUGUqU3ylA8tBkVf,3721 Productions,273,G,Can
2020-01-10--2020-01-17,男人背後,Pakho Chau,23663.0,https://open.spotify.com/track/5fFsbYb2tewS0dvWKD9iVc,The Voice Entertainment Group Limited,251,M,Can
2020-01-10--2020-01-17,You Need To Calm Down,Taylor Swift,23600.0,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,171,F,Eng
2020-01-10--2020-01-17,分手總約在雨天,Charmaine Fong,23442.0,https://open.spotify.com/track/4F58voptx3uo1bNiJ6i1P9,Strawberry Fields Ltd.,247,F,Can
2020-01-10--2020-01-17,痛愛,Joey Yung,23441.0,https://open.spotify.com/track/0StuO1Spn9uXwcnR8R523C,英皇娛樂 (Emperor Entertainment Group),213,F,Can
2020-01-10--2020-01-17,when the party's over,Billie Eilish,23344.0,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,Darkroom/Interscope Records,196,F,Eng
2020-01-10--2020-01-17,發現號,RubberBand,23299.0,https://open.spotify.com/track/51sQ8I5sJYBXB0UatyrH5R,"Gold Typhoon Taiwan, a Warner Music Group company",265,G,Can
2020-01-10--2020-01-17,紅蓮華,LiSA,23296.0,https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY,"9),2020(1,3-6,8,10-13) Sony Music Labels Inc. / 2018(7),2019(2) Sony Music Entertainment (Japan) Inc.",237,F,Other
2020-01-10--2020-01-17,在錯誤的宇宙尋找愛,陳健安,23295.0,https://open.spotify.com/track/22jikE8F9Ijg5B7dtLHjU0,Media Asia Music Ltd.,277,M,Can
2020-01-10--2020-01-17,演員,Joker Xue,23216.0,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd,北京海蝶音乐有限公司,261,M,Man
2020-01-10--2020-01-17,Mind Is A Prison,Alec Benjamin,23150.0,https://open.spotify.com/track/4GGSmoTmc5LClrowB4SmEw,,162,M,Eng
2020-01-10--2020-01-17,耿耿於懷,Juno Mak,23125.0,https://open.spotify.com/track/027DJzimsjm1M1hflEWLnv,,220,M,Can
2020-01-10--2020-01-17,Good Thing (with Kehlani),Zedd,22999.0,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,Interscope Records,210,M,Eng
2020-01-10--2020-01-17,小時候的我們,Eric Chou,22959.0,https://open.spotify.com/track/3pyfEMTvunanVkcTFME2IK,M.Star Entertainment,207,M,Can
2020-01-10--2020-01-17,Always Remember Us This Way,Lady Gaga,22864.0,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,"Interscope Records, Motion Picture Artwork © 2018 Warner Bros. Entertainment Inc. Motion Picture Photography © 2018 Warner Bros. Entertainment Inc. and Metro-Goldwyn-Mayer Inc.,",210,F,Eng
2020-01-10--2020-01-17,I Like Me Better,Lauv,22857.0,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,"Lauv under exclusive license to AWAL Recordings America, Inc.",197,M,Eng
2020-01-10--2020-01-17,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,22842.0,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,© 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,159,F,Eng
2020-01-10--2020-01-17,最後晚餐,Supper Moment,22818.0,https://open.spotify.com/track/0Jm0goItLKozRDZ2r3ZbWz,Redline Music Limited,333,G,Can
2020-01-10--2020-01-17,你的酒馆对我打了烊,Shirley Chen,22771.0,https://open.spotify.com/track/6BL2V0CvfW9QVHm9oU4Lmk,NetEase Cloud Music,251,F,Man
2020-01-10--2020-01-17,Attention,Charlie Puth,22674.0,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,"Artist Partner Group, Inc. for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company.",208,M,Eng
2020-01-10--2020-01-17,終身美麗 (電影“瘦身男女”主題曲),Sammi Cheng,22612.0,https://open.spotify.com/track/3ctJQ3riTHFk5A5SMDr1F7,Warner Music Hong kong Ltd.,206,F,Can
2020-01-10--2020-01-17,海闊天空,Beyond,22590.0,https://open.spotify.com/track/77uktQePd9IdeMPVWlu1cO,Warner Music Hong kong Ltd.,239,G,Can
2020-01-10--2020-01-17,偷情的禮儀,Kay Tse,22525.0,https://open.spotify.com/track/1Q3lJsqyXDUReSzPv20pzQ,幻國文化娛樂有限公司 imagine.nation entertainment limited,199,F,Can
2020-01-03--2020-01-10,Yummy,Justin Bieber,125435.0,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,"Def Jam Recordings, a division of UMG Recordings, Inc.",208,M,Eng
2020-01-03--2020-01-10,Señorita,"Shawn Mendes, Camila Cabello",122391.0,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,"Island Records, a division of UMG Recordings, Inc.",190,G,Eng
2020-01-03--2020-01-10,Memories,Maroon 5,113141.0,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Interscope Records (222 Records),189,G,Eng
2020-01-03--2020-01-10,Dance Monkey,Tones And I,108623.0,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Bad Batch Records,209,F,Eng
2020-01-03--2020-01-10,Psycho,Red Velvet,101222.0,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,SM Entertainment,210,G,Other
2020-01-03--2020-01-10,ROXANNE,Arizona Zervas,97077.0,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,163,M,Eng
2020-01-03--2020-01-10,Circles,Post Malone,93937.0,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,"Republic Records, a division of UMG Recordings, Inc.",215,M,Eng
2020-01-03--2020-01-10,everything i wanted,Billie Eilish,91982.0,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,Darkroom/Interscope Records,245,F,Eng
2020-01-03--2020-01-10,Don't Start Now,Dua Lipa,87538.0,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,"Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited",183,F,Eng
2020-01-03--2020-01-10,說好不哭,"Jay Chou, Ashin Chen",79117.0,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf,JVR Music International Ltd.,222,G,Man
2020-01-03--2020-01-10,Falling,Trevor Daniel,77232.0,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,Alamo/Interscope Records,159,M,Eng
2020-01-03--2020-01-10,My Oh My (feat. DaBaby),Camila Cabello,75723.0,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,"Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",170,F,Eng
2020-01-03--2020-01-10,bad guy,Billie Eilish,74583.0,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Darkroom/Interscope Records,194,F,Eng
2020-01-03--2020-01-10,"讓愛高飛 - 劇集 ""多功能老婆"" 片尾曲",Pakho Chau,74092.0,https://open.spotify.com/track/7nIxo0dE9d4FBwPYhmdQae,The Voice Entertainment Group Limited,220,M,Can
2020-01-03--2020-01-10,Blinding Lights,The Weeknd,73951.0,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,"The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc.",200,M,Eng
2020-01-03--2020-01-10,Adore You,Harry Styles,69081.0,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,"Erskine Records Limited, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",207,M,Eng
2020-01-03--2020-01-10,我們都是這樣長大的,Sammi Cheng,65584.0,https://open.spotify.com/track/37gQxPrcu81gpr5SbOlIJO,Media Asia Music Ltd.,283,F,Can
2020-01-03--2020-01-10,Lose You To Love Me,Selena Gomez,64381.0,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,Interscope Records,206,F,Eng
2020-01-03--2020-01-10,Someone You Loved,Lewis Capaldi,60074.0,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Universal Music GmbH,182,M,Eng
2020-01-03--2020-01-10,Mean It,"Lauv, LANY",57148.0,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp,"Lauv under exclusive license to AWAL Recordings America, Inc.",232,G,Eng
2020-01-03--2020-01-10,Watermelon Sugar,Harry Styles,56730.0,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,"Erskine Records Limited, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",174,M,Eng
2020-01-03--2020-01-10,我們的基因,Kay Tse,54886.0,https://open.spotify.com/track/6FoIspSXf48MlZUl5wlXmx,幻國文化娛樂有限公司 imagine.nation entertainment limited,279,F,Can
2020-01-03--2020-01-10,Beautiful People (feat. Khalid),Ed Sheeran,53279.0,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Warner Music UK Limited.,197,M,Eng
2020-01-03--2020-01-10,假使世界原來不像你預期,Charmaine Fong,52764.0,https://open.spotify.com/track/53HxUdYRCRMdzYPG0qhGUP,Strawberry Fields Ltd.,267,F,Can
2020-01-03--2020-01-10,未來見,RubberBand,52508.0,https://open.spotify.com/track/5OPqZ5dEqrdPGatJgnZ8xG,R Flat,300,G,Can
2020-01-03--2020-01-10,Into the Unknown,"Idina Menzel, AURORA",52227.0,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,"Disney Enterprises, Inc.",194,G,Eng
2020-01-03--2020-01-10,春秋,Hins Cheung,52057.0,https://open.spotify.com/track/2WVbMoHdWCspdiEa7OnG1D,Universal Music Ltd.,259,M,Can
2020-01-03--2020-01-10,你瞞我瞞,Jason Chan,51765.0,https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX,Sony Music Entertainment Hong Kong Ltd.,237,M,Can
2020-01-03--2020-01-10,I Don't Care (with Justin Bieber),Ed Sheeran,49075.0,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Warner Music UK Limited.,219,M,Eng
2020-01-03--2020-01-10,人話,Charmaine Fong,49047.0,https://open.spotify.com/track/0up40LIPnr6XxfDpG2KS0U,Strawberry Fields Ltd.,195,F,Can
2020-01-03--2020-01-10,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,48154.0,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ,"Koyo Entertainment Co., Ltd.",237,F,Man
2020-01-03--2020-01-10,hot girl bummer,blackbear,47957.0,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,"Beartrap, LLC, under exclusive license to Alamo/ Interscope Records",185,M,Eng
2020-01-03--2020-01-10,The Box,Roddy Ricch,47883.0,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,196,M,Eng
2020-01-03--2020-01-10,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲",Eric Chou,47449.0,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS,Sony Music Entertainment Taiwan Ltd.,287,M,Can
2020-01-03--2020-01-10,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,47006.0,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,Warner Music UK Limited.,204,M,Eng
2020-01-03--2020-01-10,句號,G.E.M.,46953.0,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3,"9 G Nation Limited exclusively licensed to Beijing Starbright Technical Services Co., Ltd.",235,F,Man
2020-01-03--2020-01-10,7 rings,Ariana Grande,46847.0,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,"Republic Records, a division of UMG Recordings, Inc.",178,F,Eng
2020-01-03--2020-01-10,逃生門 (feat. 王灝兒) - 門外版,"Endy Chow, JW",46602.0,https://open.spotify.com/track/2WMOgfhslraKnEEbXSL5JJ,WOW Music Ltd. / Sunny Idea HK Ltd.,269,G,Can
2020-01-03--2020-01-10,Heartless,The Weeknd,45673.0,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,"The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc.",198,M,Eng
2020-01-03--2020-01-10,Before You Go,Lewis Capaldi,45231.0,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Universal Music GmbH,215,M,Eng
2020-01-03--2020-01-10,"10,000 Hours (with Justin Bieber)",Dan + Shay,44295.0,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,Warner Music Nashville LLC.,167,G,Eng
2020-01-03--2020-01-10,囍帖街,Kay Tse,43974.0,https://open.spotify.com/track/3hU9nGBhYJQwvF8BJ4PUcE,Cinepoly Records Co. Ltd.,211,F,Can
2020-01-03--2020-01-10,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",43949.0,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,"Republic Records, a division of UMG Recordings, Inc.",157,G,Eng
2020-01-03--2020-01-10,How Do You Sleep?,Sam Smith,43825.0,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,Universal Music Operations Limited,202,M,Eng
